	y_obs	y_true	stdev	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10
0	101.55400848388672	88	15.991793632507324	5.7313025524703525	0.1601854119791198	0.000748814928202619	0.36755924212732094	0.0629683284022633	5.091505280659849	0.09141098258786662	4.101537327218787	1.5063051040553563	0.010304845194354584
1	85.31278228759766	86	7.005202770233154	5.74122030631545	0.15950809062013682	21.428658902314524	0.03214945433993512	0.05880368529611246	0.032514795568568976	0.2995070654502524	0.34532812603478524	0.07052000659261175	0.704222726248543
2	83.95491790771484	80	4.570762634277344	1.8660427459434963	0.7488184199179547	0.3203277851155664	3.7299822207483726	0.26480033611959086	0.03997608255701598	0.9398668235854526	5.311987357547304	0.42033233376999674	0.38335923705337815
3	72.99609375	81	19.05457878112793	0.13916885028211598	0.10327969338654802	3.8202270805915237	3.1301856714242757	0.0006137234786649515	0.014235258608042978	0.002427180783029545	0.08204916880274048	5.309872253568897	0.5622133768408333
4	22.80816078186035	49	18.500852584838867	16.84618343733826	8.506010518089198	0.005648444618470212	0.009388106180391247	0.0016395297838509375	0.002130957005384438	0.043646470464007214	1.5290247975462323	0.0026532092839400274	0.00047118197814301834
5	-1.5873451232910156	24	18.0382022857666	0.014382458242238386	2.7192583730953244	0.0007876115744653855	4.72009239260626e-05	0.3759391149128642	0.0003123137130088952	0.02935414608843213	0.632177233107041	0.001139478508767253	0.8889827506251379
6	57.18617630004883	65	21.248323440551758	1.9723154722925587	0.5600092561983793	0.09696069313029405	0.01854942738285814	0.24372978200744938	0.037137116925896045	0.2544427422474988	0.6022038478215361	4.753934919562893	0.8216970360424932
7	9.272931098937988	34	35.62991714477539	2.044631070899407	0.09181223410433668	0.001866037522923404	0.026012712096439374	0.012804549226503781	0.001662649862908652	1.7506518006792362	0.01249527074563386	1.8471869716436622	0.010888933911473792
8	112.51757049560547	97	26.231212615966797	1.2840600219908385	16.736025420934507	0.030890420731628673	0.025157076250897407	0.041007621956251225	1.856016914038671	0.4297328450096134	0.14086276292108946	0.6134191455579822	3.855364564647052
9	99.10591888427734	98	29.63160514831543	0.19182269568787952	0.08127664927893363	0.18498264093628602	22.53253655757053	0.26054011948326844	0.25913965735011096	0.1791336264902205	0.02319376426983572	0.013911812914612444	0.0038299495324508907
10	17.82297706604004	17	33.7354850769043	0.0002668265280809308	0.9064114609224384	0.0002443709221727393	0.00045532301666963035	0.16571212460784707	0.005792062870394558	0.11424961395572182	0.003669443975376813	0.00032063890898171383	1.0989054246858339
11	72.8965835571289	75	0.8052718639373779	0.10243479206176336	0.3895456937956293	0.09974883208395559	0.011320142358113117	0.0042262932887077815	0.009917144885652837	1.1074194026215987	0.009279670602793692	5.9971115042747725	0.9393135697258714
12	17.673080444335938	13	15.006355285644531	0.9420547983559748	0.11909671700404248	0.0010448326431387045	0.8413614594223198	0.006996525439054868	0.918805265935116	0.0008528811356577097	0.0006102506741575167	0.00014533006131324855	0.0391197065316592
13	30.725967407226562	39	24.107990264892578	10.17598094236761	4.209894436564828	0.04100174243596181	2.0526500231149405	0.04391882725610681	0.01765256233902218	0.0013055662306185611	1.055203499313604	0.07667596094803725	0.01042647477649158
14	50.39756393432617	69	24.22989845275879	2.222742310360349	0.0015650690636043628	0.1723732674143094	1.473061362575751	0.02545030455384919	2.9897023283600244	9.283654605951597e-06	0.04777679293875912	0.0005721339023076938	3.9411868271824035
15	14.075900077819824	14	7.469452857971191	0.0179275867817419	0.0016925812537793609	0.2520060238421808	0.07720976543667536	0.0005876277911070815	0.004578219163691437	0.0011145483978688318	0.06346588757002991	1.0946949948448437	0.0015638770550859466
16	62.14066696166992	45	22.44424819946289	0.0002769306946559342	0.06084774571914164	0.0012148077282813053	0.02801151229713848	0.00019551227880873004	0.0994181695843314	2.090607852119968e-07	4.602527997565201	0.5382888549395964	2.5388190152852987e-06
17	80.43773651123047	68	29.525169372558594	0.09376180147066586	0.6630707721825332	0.0433941785179729	0.9539295100469294	9.348523986897302	1.3040989034573718	0.029272088365729275	0.23951132347687393	0.06075938917342524	0.2899153014255989
18	82.9461898803711	82	3.1167514324188232	59.229670182031775	0.10518056116507069	0.015317929144834534	0.5297599290938048	0.07511257891476703	0.2704351526431951	1.4952365235451666	0.6387135829424921	0.00593131609346241	0.02670552081981143
19	63.960479736328125	68	10.404400825500488	0.16177661680002023	0.004119112416496698	0.003555194096798966	0.5142136298668749	0.0008894513584951433	0.08105181674725491	0.027752824245181395	7.339405133138839	0.00013312217845553833	0.3860997964899989
20	75.09955596923828	54	19.03623390197754	0.7436808947799473	0.69492101176551	9.08315099079405	0.012013094170191512	0.0415876400684013	0.010750395684848384	0.11536569058932991	0.858037389366499	1.567876096888835	0.0013787337118211296
21	86.76839447021484	92	5.139368057250977	0.034230508864012486	0.000326655746390765	0.8697262674653333	0.0010082457037761117	0.0075502694250071615	11.817493068755306	1.486284929577628	0.07952356134007466	0.2233579828353938	0.2858789791492677
22	44.78268814086914	45	3.6587138175964355	0.08820647258487548	1.0996237343988458	0.025017789544040242	0.0022444599920735686	0.5426882467941823	0.13040107536518242	0.5320112382767795	3.903490531594898	0.00035061048230033975	0.16775087488176715
23	11.199345588684082	10	31.844579696655273	0.10220779221820285	3.1956899058025843	0.014322135388674198	0.0038899117330293276	0.08520702815095202	0.017116428097638834	0.03451712457078419	0.016086206882818546	0.000756830334389358	0.004203163367035296
24	74.89391326904297	77	7.702612400054932	0.2957889507807359	0.2025378650683602	0.41372520577957234	0.05594230773240838	0.1494263513544345	10.981528786854328	0.02924491354466551	0.007900342882403774	0.03669178723285974	0.509974276994843
25	-13.486231803894043	15	22.384912490844727	6.110602404263945	0.28771689783420523	0.02104532664378797	1.0699909589871694	0.015351454531739658	0.004660307348588984	0.07122358494227699	0.10083450569760484	0.005679964697421434	0.0009784044983800666
